name,source,page,srd,category,cr,size,ac,hp_average,hp_formula,hit_dice,passive,str,dex,con,int,wis,cha,can_hover,can_fly,can_burrow,speed_walk,speed_fly,speed_swim,speed_climb,speed_burrow,save_con,save_int,save_wis,save_dex,save_cha,save_str,resist_fire,resist_cold,resist_lightning,resist_acid,resist_thunder,resist_poison,resist_necrotic,resist_radiant,resist_force,resist_psychic,resist_bludgeoning,resist_piercing,resist_slashing,resist_nonmagical_attacks,resist_nonmagical_attacks_not_silvered,resist_nonmagical_attacks_not_adamantine,immune_fire,immune_cold,immune_lightning,immune_acid,immune_thunder,immune_poison,immune_necrotic,immune_radiant,immune_force,immune_psychic,immune_bludgeoning,immune_piercing,immune_slashing,immune_nonmagical_attacks,immune_nonmagical_attacks_not_silvered,immune_nonmagical_attacks_not_adamantine,conditionImmune_charmed,conditionImmune_exhaustion,conditionImmune_frightened,conditionImmune_paralyzed,conditionImmune_poisoned,conditionImmune_grappled,conditionImmune_petrified,conditionImmune_prone,conditionImmune_restrained,conditionImmune_unconscious,conditionImmune_blinded,conditionImmune_deafened,conditionImmune_stunned,conditionInflict_charmed,conditionInflict_exhaustion,conditionInflict_frightened,conditionInflict_paralyzed,conditionInflict_poisoned,conditionInflict_grappled,conditionInflict_petrified,conditionInflict_prone,conditionInflict_restrained,conditionInflict_unconscious,conditionInflict_blinded,conditionInflict_deafened,conditionInflict_stunned,traitTags_Amphibious,traitTags_Keen Senses,traitTags_Legendary Resistances,traitTags_Magic Resistance,traitTags_Pounce,traitTags_Magic Weapons,traitTags_Antimagic Susceptibility,traitTags_False Appearance,traitTags_Sneak Attack,traitTags_Illumination,traitTags_Pack Tactics,traitTags_Death Burst,traitTags_Incorporeal Movement,traitTags_Devil's Sight,traitTags_Reckless,traitTags_Undead Fortitude,traitTags_Amorphous,traitTags_Spider Climb,traitTags_Regeneration,traitTags_Charge,traitTags_Brute,traitTags_Damage Absorption,traitTags_Immutable Form,traitTags_Light Sensitivity,traitTags_Turn Immunity,traitTags_Hold Breath,traitTags_Shapechanger,traitTags_Ambusher,traitTags_Fey Ancestry,traitTags_Sunlight Sensitivity,traitTags_Web Walker,traitTags_Siege Monster,traitTags_Web Sense,traitTags_Rejuvenation,traitTags_Flyby,traitTags_Turn Resistance,traitTags_Rampage,traitTags_Water Breathing,traitTags_Spell Immunity,traitTags_Aggressive,atk1_type,atk1_tohit,atk1_avg_dmg,atk1_dmg_roll,atk1_reach,atk1_range,atk2_type,atk2_tohit,atk2_avg_dmg,atk2_dmg_roll,atk2_reach,atk2_range,atk3_type,atk3_tohit,atk3_avg_dmg,atk3_dmg_roll,atk3_reach,atk3_range,spellcasting_Spellcasting,spellcasting_Innate Spellcasting,spellcasting_level,spellcasting_dc,spellcasting_atk,innate_spellcasting_dc,innate_spellcasting_atk,senseTags_SD,senseTags_D,senseTags_B,senseTags_U,senseTags_T,skill_perception,skill_history,skill_stealth,skill_medicine,skill_religion,skill_persuasion,skill_insight,skill_deception,skill_arcana,skill_athletics,skill_acrobatics,skill_survival,skill_intimidation,skill_investigation,skill_nature,skill_performance,skill_sleight of hand,skill_animal handling
Green Abishai,MTF,162,0,fiend,15,M,18,187,25d8 + 75,25,16,12,17,16,17,12,19,0,1,0,30,40,0,0,0,3,8,1,3,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,6,5,1d8 + 1,5,NA,mw,8,12,2d8 + 3,5,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,17,NA,1,0,0,0,0,6,3,3,1,3,9,6,9,3,1,3,1,4,3,3,NA,NA,1
Hellfire Engine,MTF,165,0,construct,16,H,18,216,16d12 + 112,16,10,20,16,24,2,10,1,0,0,0,40,0,0,0,0,7,-4,5,8,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,11,18,3d8 + 5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,-4,3,0,-4,-5,0,-5,-4,5,3,0,-5,-4,-4,NA,NA,0
Howler,MTF,210,0,fiend,8,L,16,90,12d10 + 24,12,15,17,16,15,5,20,6,0,0,0,40,0,0,0,0,2,-3,5,3,-2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,6,10,2d6 + 3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,8,-3,3,5,-3,-2,5,-2,-3,3,3,5,-2,-3,-3,NA,NA,5
Hutijin,MTF,175,0,fiend,21,L,19,200,16d10 + 112,16,21,27,15,25,23,19,25,0,1,0,30,60,0,0,0,14,6,11,9,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,15,15,2d6 + 8,5,NA,mw,15,17,2d8 + 8,10,NA,mw,15,15,2d6 + 8,5,NA,0,1,0,0,0,22,NA,0,0,0,1,0,11,6,2,4,6,7,4,7,6,8,2,4,14,6,6,NA,NA,4
Hydroloth,MTF,249,0,fiend,9,M,15,135,18d8 + 54,18,14,12,21,16,19,10,14,0,0,0,20,0,40,0,0,3,4,0,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,9,14,2d8 + 5,5,NA,mw,9,16,2d10 + 5,5,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,16,NA,0,1,1,0,0,4,4,5,0,4,2,4,2,4,1,5,0,2,4,4,NA,NA,0
Iron Cobra,MTF,125,0,construct,4,M,13,45,7d8 + 14,7,10,12,16,14,3,10,1,0,0,0,30,0,0,0,0,2,-4,0,3,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,5,6,1d6 + 3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,-4,7,0,-4,-5,0,-5,-4,1,3,0,-5,-4,-4,NA,NA,0
Juiblex,MTF,151,0,fiend,23,H,18,350,28d12 + 168,28,22,24,10,23,20,20,16,0,0,0,30,0,0,0,0,13,5,12,7,3,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,14,21,4d6 + 7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,18,10,0,0,0,1,0,12,5,0,5,5,3,5,3,5,7,0,5,3,5,5,NA,NA,5
Kruthik Hive Lord,MTF,212,0,monstrosity,5,L,20,102,12d10 + 36,12,12,19,16,17,10,14,10,0,0,1,40,0,0,40,20,3,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,7,9,1d10 + 4,10,NA,rw,6,7,1d6 + 4,NA,30,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,2,0,0,2,0,0,4,3,2,0,0,0,NA,NA,2
Leviathan,MTF,198,0,elemental,20,G,17,328,16d20 + 160,16,14,30,24,30,2,18,17,0,0,0,40,0,120,0,0,10,-4,10,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,mw,16,15,1d10 + 10,20,NA,mw,16,16,1d12 + 10,20,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,4,-4,7,4,-4,3,4,3,-4,10,7,4,3,-4,-4,NA,NA,4
Male Steeder,MTF,238,0,monstrosity,0.25,M,12,13,2d8 + 4,2,14,15,12,14,2,10,3,0,0,0,30,0,0,30,0,2,-4,0,1,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,4,6,1d8 + 2,5,NA,mw,4,NA,"{@atk mw} {@hit 4} to hit, reach 5 ft., one Small or Tiny creature. {@h}The target is stuck to the steeder's leg and is {@condition grappled} until it escapes (escape {@dc 12}). The steeder can have only one creature {@condition grappled} at a time.",5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,4,-4,5,0,-4,-4,0,-4,-4,2,1,0,-4,-4,-4,NA,NA,0
Marut,MTF,213,0,construct,25,L,22,432,32d10 + 256,32,20,28,12,26,19,15,18,1,1,0,40,30,0,0,0,8,12,10,1,12,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,NA,60,60d1,"{@atk mw} automatic hit, reach 5 ft., one target. {@h}60 force damage, and the target is pushed up to 5 feet away from the marut if it is Huge or smaller.","{@atk mw} automatic hit, reach 5 ft., one target. {@h}60 force damage, and the target is pushed up to 5 feet away from the marut if it is Huge or smaller.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,20,NA,0,1,0,0,0,10,4,1,2,4,4,10,4,4,9,1,2,12,4,4,NA,NA,2
Maurezhi,MTF,133,0,fiend,7,M,15,88,16d8 + 16,16,11,14,17,12,11,12,15,0,0,0,30,0,0,0,0,1,0,1,3,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,6,14,2d10 + 3,5,NA,mw,6,12,2d8 + 3,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,2,1,5,0,2,3,1,2,0,0,NA,NA,1
Meazel,MTF,214,0,humanoid,1,M,13,35,10d8 - 10,10 - 10,13,8,17,9,14,13,10,0,0,0,30,0,0,0,0,-1,2,1,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,5,6,1d6 + 3,5,NA,mw,5,6,1d6 + 3,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5,1,2,0,1,0,2,-1,3,1,0,2,2,NA,NA,1
Merregon,MTF,166,0,fiend,4,M,16,45,6d8 + 18,6,11,18,14,17,6,12,8,0,0,0,30,0,0,0,0,3,-2,1,2,-1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,6,9,1d10 + 4,10,NA,rw,4,7,1d10 + 2,NA,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,-2,2,1,-2,-1,1,-1,-2,4,2,1,-1,-2,-2,NA,NA,1
Merrenoloth,MTF,250,0,fiend,3,M,13,40,9d8,9,14,8,17,10,17,14,11,0,0,0,30,0,40,0,0,0,5,2,5,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,5,8,2d4 + 3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,13,NA,0,1,1,0,0,4,5,3,2,3,0,2,0,3,-1,3,4,0,3,5,NA,NA,2
Moloch,MTF,177,0,fiend,21,L,19,253,22d10 + 132,22,21,26,19,22,21,18,23,0,0,0,30,0,0,0,0,13,5,11,11,13,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,15,26,4d8 + 8,5,NA,mw,15,17,2d8 + 8,10,NA,mw,15,13,2d4 + 8,30,NA,0,1,0,0,0,21,NA,1,0,0,0,0,11,5,4,4,5,6,4,13,5,8,4,4,13,5,5,NA,NA,4
Molydeus,MTF,134,0,fiend,21,H,19,216,16d12 + 112,16,31,28,22,25,21,24,24,0,0,0,40,0,0,0,0,14,5,14,6,14,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,16,20,2d10 + 9,15,NA,mw,16,16,2d6 + 9,10,NA,mw,16,12,1d6 + 9,15,NA,0,1,0,0,0,22,NA,0,0,0,1,0,21,5,6,7,5,7,7,7,5,9,6,7,7,5,5,NA,NA,7
Nabassu,MTF,135,0,fiend,15,M,18,190,20d8 + 100,20,17,22,14,21,14,15,17,0,1,0,40,60,0,0,0,5,2,2,7,3,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,11,17,2d10 + 6,5,NA,mw,11,32,4d12 + 6,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,7,2,2,2,2,3,2,3,2,6,2,2,3,2,2,NA,NA,2
Nagpa,MTF,215,0,humanoid,17,M,19,187,34d8 + 34,34,20,9,15,12,23,18,21,0,0,0,30,0,0,0,0,1,12,10,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,8,9,2d6 + 2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5,20,12,0,0,0,0,0,1,0,10,12,2,4,6,5,10,11,12,-1,2,4,5,6,6,NA,NA,4
Narzugon,MTF,167,0,fiend,13,M,20,112,15d8 + 45,15,17,20,10,17,16,14,19,0,0,0,30,0,0,0,0,8,3,2,5,9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,10,11,1d12 + 5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,7,3,0,2,3,4,2,4,3,5,0,2,4,3,3,NA,NA,2
Nightwalker,MTF,216,0,undead,20,H,14,297,22d12 + 154,22,9,22,19,24,6,9,8,0,1,0,40,40,0,0,0,13,-2,-1,4,-1,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,12,28,5d8 + 6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,-1,-2,4,-1,-2,-1,-1,-1,-2,6,4,-1,-1,-2,-2,NA,NA,-1
Nupperibo,MTF,168,0,fiend,0.5,M,13,11,2d8 + 2,2,11,16,11,13,3,8,1,0,0,0,20,0,0,0,0,1,-4,-1,0,-5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,5,6,1d6 + 3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,-4,0,-1,-4,-5,-1,-5,-4,3,0,-1,-5,-4,-4,NA,NA,-1
Oaken Bolter,MTF,126,0,construct,5,M,16,58,9d8 + 18,9,10,12,18,15,3,10,1,0,0,0,30,0,0,0,0,2,-4,0,4,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mw,rw",7,15,2d10 + 4,5,100,rw,7,9,1d10 + 4,NA,50,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,-4,4,0,-4,-5,0,-5,-4,1,4,0,-5,-4,-4,NA,NA,0
Oblex Spawn,MTF,217,0,ooze,0.25,T,13,18,4d4 + 8,4,12,8,16,15,14,11,10,0,0,0,20,0,0,0,0,2,4,0,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,5,5,1d4 + 3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,2,0,0,0,2,-1,3,0,0,2,2,NA,NA,0
Ogre Battering Ram,MTF,220,0,giant,4,L,14,59,7d10 + 21,7,8,19,8,16,5,7,7,0,0,0,40,0,0,0,0,3,-3,-2,-1,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,mw,6,15,2d10 + 4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,-2,-3,-1,-2,-3,-2,-2,-2,-3,4,-1,-2,-2,-3,-3,NA,NA,-2
Ogre Bolt Launcher,MTF,220,0,giant,2,L,13,59,7d10 + 21,7,8,19,12,16,5,7,7,0,0,0,40,0,0,0,0,3,-3,-2,1,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,6,9,2d4 + 4,5,NA,rw,3,17,3d10 + 1,NA,120,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,-2,-3,1,-2,-3,-2,-2,-2,-3,4,1,-2,-2,-3,-3,NA,NA,-2
Ogre Chain Brute,MTF,221,0,giant,3,L,11,59,7d10 + 21,7,8,19,8,16,5,7,7,0,0,0,40,0,0,0,0,3,-3,-2,-1,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,6,9,2d4 + 4,5,NA,mw,6,13,2d8 + 4,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,-2,-3,-1,-2,-3,-2,-2,-2,-3,4,-1,-2,-2,-3,-3,NA,NA,-2
Ogre Howdah,MTF,221,0,giant,2,L,13,59,7d10 + 21,7,8,19,8,16,5,7,7,0,0,0,40,0,0,0,0,3,-3,-2,-1,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,6,11,2d6 + 4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,-2,-3,-1,-2,-3,-2,-2,-2,-3,4,-1,-2,-2,-3,-3,NA,NA,-2
Oinoloth,MTF,251,0,fiend,12,M,17,126,12d10 + 60,12,17,19,17,18,17,16,19,0,0,0,40,0,0,0,0,8,3,7,3,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,8,14,3d6 + 4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,16,NA,0,1,1,0,0,7,3,3,3,3,4,3,8,3,4,3,3,8,3,3,NA,NA,3
Orcus,MTF,153,0,fiend,26,H,17,405,30d12 + 210,30,22,27,14,25,20,20,25,0,1,0,40,40,0,0,0,15,5,13,10,7,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw,19,21,3d8 + 8,10,NA,mw,16,21,3d8 + 8,10,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,23,15,0,0,0,1,0,13,5,2,5,5,7,5,7,13,8,2,5,7,5,5,NA,NA,5
